sy_snum,sy_pnum,st_mass
1,6,1.06
1,6,1.06
1,6,1.06
1,6,1.06
1,6,1.06
1,6,1.06
1,6,0.81
1,6,0.81
1,6,0.81
1,6,0.81
1,6,0.79
1,6,0.79
1,6,1.14
1,6,1.07
1,6,1.07
1,6,1.07
1,6,1.07
1,6,1.07
1,6,0.94
1,6,0.94
1,6,0.94
1,6,0.94
1,6,0.94
1,6,0.94
1,6,0.96
1,6,0.96
1,6,0.96
1,6,0.96
1,6,0.96
1,6,0.96
1,6,0.73
1,6,0.73
1,6,0.73
1,6,0.73
1,6,0.73
1,6,0.83
1,6,0.65
1,6,0.65
1,6,0.65
1,6,0.65
1,6,0.65
1,6,0.65
